"SubjectId" "Activity" "Measurement" "Mean"
2 "WALKING_DOWNSTAIRS" "BodyAccelerationYFrequencyMean" 0.278345041765957
2 "WALKING_DOWNSTAIRS" "BodyAccelerationZFrequencyMean" -0.131290772
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationXFrequencyMean" 0.138120681087234
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationYFrequencyMean" 0.0962091607617021
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationZFrequencyMean" -0.271498721106383
2 "WALKING_DOWNSTAIRS" "BodyGyroXFrequencyMean" -0.145775970406383
2 "WALKING_DOWNSTAIRS" "BodyGyroYFrequencyMean" -0.361913824
2 "WALKING_DOWNSTAIRS" "BodyGyroZFrequencyMean" -0.0874944736085106
2 "WALKING_DOWNSTAIRS" "BodyAccelerationMagnitudeFrequencyMean" 0.293424826591489
2 "WALKING_DOWNSTAIRS" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" 0.222247409576596
2 "WALKING_DOWNSTAIRS" "BodyBodyGyroMagnitudeFrequencyMean" -0.320838543553191
2 "WALKING_DOWNSTAIRS" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.380175306489362
2 "WALKING_DOWNSTAIRS" "BodyAccelerationXTimeStdDev" 0.0463666814446808
2 "WALKING_DOWNSTAIRS" "BodyAccelerationYTimeStdDev" 0.262881788951064
2 "WALKING_DOWNSTAIRS" "BodyAccelerationZTimeStdDev" -0.10283790806383
2 "WALKING_DOWNSTAIRS" "GravityAccelerationXTimeStdDev" -0.940361759574468
2 "WALKING_DOWNSTAIRS" "GravityAccelerationYTimeStdDev" -0.940068525531915
2 "WALKING_DOWNSTAIRS" "GravityAccelerationZTimeStdDev" -0.931438313191489
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationXTimeStdDev" 0.147249143238298
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationYTimeStdDev" 0.126828014557447
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationZTimeStdDev" -0.340122023191489
2 "WALKING_DOWNSTAIRS" "BodyGyroXTimeStdDev" -0.320789230008511
2 "WALKING_DOWNSTAIRS" "BodyGyroYTimeStdDev" -0.415739144893617
2 "WALKING_DOWNSTAIRS" "BodyGyroZTimeStdDev" -0.279418388042553
2 "WALKING_DOWNSTAIRS" "BodyAngularVelocityXTimeStdDev" -0.243940592553192
2 "WALKING_DOWNSTAIRS" "BodyAngularVelocityYTimeStdDev" -0.469396701106383
2 "WALKING_DOWNSTAIRS" "BodyAngularVelocityZTimeStdDev" -0.218266318606383
2 "WALKING_DOWNSTAIRS" "BodyAccelerationMagnitudeTimeStdDev" 0.215586334889362
2 "WALKING_DOWNSTAIRS" "GravityAccelerationMagnitudeTimeStdDev" 0.215586334889362
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationMagnitudeTimeStdDev" 0.22961718512766
2 "WALKING_DOWNSTAIRS" "BodyGyroMagnitudeTimeStdDev" -0.274844110531915
2 "WALKING_DOWNSTAIRS" "BodyAngularVelocityMagnitudeTimeStdDev" -0.343187875404255
2 "WALKING_DOWNSTAIRS" "BodyAccelerationXFrequencyStdDev" 0.0161046198595745
2 "WALKING_DOWNSTAIRS" "BodyAccelerationYFrequencyStdDev" 0.171973972957447
2 "WALKING_DOWNSTAIRS" "BodyAccelerationZFrequencyStdDev" -0.162032894287234
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationXFrequencyStdDev" 0.0499590624829787
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationYFrequencyStdDev" 0.0808333491276596
2 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationZFrequencyStdDev" -0.408227423191489
2 "WALKING_DOWNSTAIRS" "BodyGyroXFrequencyStdDev" -0.379436674361702
2 "WALKING_DOWNSTAIRS" "BodyGyroYFrequencyStdDev" -0.458732747446809
2 "WALKING_DOWNSTAIRS" "BodyGyroZFrequencyStdDev" -0.422987665106383
2 "WALKING_DOWNSTAIRS" "BodyAccelerationMagnitudeFrequencyStdDev" -0.0214787881723404
2 "WALKING_DOWNSTAIRS" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" 0.227480732542553
2 "WALKING_DOWNSTAIRS" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.372576755361702
2 "WALKING_DOWNSTAIRS" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.343698985425532
2 "WALKING_UPSTAIRS" "BodyAccelerationXTimeMean" 0.247164790395833
2 "WALKING_UPSTAIRS" "BodyAccelerationYTimeMean" -0.0214121132045833
2 "WALKING_UPSTAIRS" "BodyAccelerationZTimeMean" -0.152513899520833
2 "WALKING_UPSTAIRS" "GravityAccelerationXTimeMean" 0.790717418541667
2 "WALKING_UPSTAIRS" "GravityAccelerationYTimeMean" -0.416214890416667
2 "WALKING_UPSTAIRS" "GravityAccelerationZTimeMean" -0.195888238891667
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationXTimeMean" 0.0744507839572917
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationYTimeMean" -0.00970985514333333
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationZTimeMean" 0.01948143925
2 "WALKING_UPSTAIRS" "BodyGyroXTimeMean" -0.0576912634583333
2 "WALKING_UPSTAIRS" "BodyGyroYTimeMean" -0.0320883097395833
2 "WALKING_UPSTAIRS" "BodyGyroZTimeMean" 0.0688374021666667
2 "WALKING_UPSTAIRS" "BodyAngularVelocityXTimeMean" -0.0828858001333333
2 "WALKING_UPSTAIRS" "BodyAngularVelocityYTimeMean" -0.0424053708458333
2 "WALKING_UPSTAIRS" "BodyAngularVelocityZTimeMean" -0.0445157481625
2 "WALKING_UPSTAIRS" "BodyAccelerationMagnitudeTimeMean" -0.107322679520833
2 "WALKING_UPSTAIRS" "GravityAccelerationMagnitudeTimeMean" -0.107322679520833
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationMagnitudeTimeMean" -0.321268911041667
2 "WALKING_UPSTAIRS" "BodyGyroMagnitudeTimeMean" -0.219713472958333
2 "WALKING_UPSTAIRS" "BodyAngularVelocityMagnitudeTimeMean" -0.572816438541667
2 "WALKING_UPSTAIRS" "BodyAccelerationXFrequencyMean" -0.266720933270833
2 "WALKING_UPSTAIRS" "BodyAccelerationYFrequencyMean" 0.00992445881854167
2 "WALKING_UPSTAIRS" "BodyAccelerationZFrequencyMean" -0.281001986202083
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationXFrequencyMean" -0.258639439729167
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationYFrequencyMean" -0.1878421317125
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationZFrequencyMean" -0.522728063333333
2 "WALKING_UPSTAIRS" "BodyGyroXFrequencyMean" -0.331643577458333
2 "WALKING_UPSTAIRS" "BodyGyroYFrequencyMean" -0.488086123958333
2 "WALKING_UPSTAIRS" "BodyGyroZFrequencyMean" -0.248601122
2 "WALKING_UPSTAIRS" "BodyAccelerationMagnitudeFrequencyMean" -0.14531853915625
2 "WALKING_UPSTAIRS" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.189511136902083
2 "WALKING_UPSTAIRS" "BodyBodyGyroMagnitudeFrequencyMean" -0.450612184791667
2 "WALKING_UPSTAIRS" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.60079849625
2 "WALKING_UPSTAIRS" "BodyAccelerationXTimeStdDev" -0.304376406458333
2 "WALKING_UPSTAIRS" "BodyAccelerationYTimeStdDev" 0.108027279889583
2 "WALKING_UPSTAIRS" "BodyAccelerationZTimeStdDev" -0.112121021220833
2 "WALKING_UPSTAIRS" "GravityAccelerationXTimeStdDev" -0.934407739791667
2 "WALKING_UPSTAIRS" "GravityAccelerationYTimeStdDev" -0.92376745375
2 "WALKING_UPSTAIRS" "GravityAccelerationZTimeStdDev" -0.878004056875
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationXTimeStdDev" -0.276121886479167
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationYTimeStdDev" -0.185648954220833
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationZTimeStdDev" -0.5737463525
2 "WALKING_UPSTAIRS" "BodyGyroXTimeStdDev" -0.439253058958333
2 "WALKING_UPSTAIRS" "BodyGyroYTimeStdDev" -0.466298336666667
2 "WALKING_UPSTAIRS" "BodyGyroZTimeStdDev" -0.163995791679167
2 "WALKING_UPSTAIRS" "BodyAngularVelocityXTimeStdDev" -0.464854363125
2 "WALKING_UPSTAIRS" "BodyAngularVelocityYTimeStdDev" -0.645491337708333
2 "WALKING_UPSTAIRS" "BodyAngularVelocityZTimeStdDev" -0.467595961041667
2 "WALKING_UPSTAIRS" "BodyAccelerationMagnitudeTimeStdDev" -0.205977045295833
2 "WALKING_UPSTAIRS" "GravityAccelerationMagnitudeTimeStdDev" -0.205977045295833
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationMagnitudeTimeStdDev" -0.21738939458125
2 "WALKING_UPSTAIRS" "BodyGyroMagnitudeTimeStdDev" -0.377532167604167
2 "WALKING_UPSTAIRS" "BodyAngularVelocityMagnitudeTimeStdDev" -0.597291719166667
2 "WALKING_UPSTAIRS" "BodyAccelerationXFrequencyStdDev" -0.320582414375
2 "WALKING_UPSTAIRS" "BodyAccelerationYFrequencyStdDev" 0.0848802791083333
2 "WALKING_UPSTAIRS" "BodyAccelerationZFrequencyStdDev" -0.09454497643125
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationXFrequencyStdDev" -0.365415441458333
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationYFrequencyStdDev" -0.243554146666667
2 "WALKING_UPSTAIRS" "BodyLinearAccelerationZFrequencyStdDev" -0.625090981458333
2 "WALKING_UPSTAIRS" "BodyGyroXFrequencyStdDev" -0.476358845625
2 "WALKING_UPSTAIRS" "BodyGyroYFrequencyStdDev" -0.459758488958333
2 "WALKING_UPSTAIRS" "BodyGyroZFrequencyStdDev" -0.218072471479167
2 "WALKING_UPSTAIRS" "BodyAccelerationMagnitudeFrequencyStdDev" -0.36672824375
2 "WALKING_UPSTAIRS" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" -0.2604238389625
2 "WALKING_UPSTAIRS" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.438620401875
2 "WALKING_UPSTAIRS" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.621820202916667
3 "LAYING" "BodyAccelerationXTimeMean" 0.275516852741935
3 "LAYING" "BodyAccelerationYTimeMean" -0.0189556785048387
3 "LAYING" "BodyAccelerationZTimeMean" -0.101300477506452
3 "LAYING" "GravityAccelerationXTimeMean" -0.241758478064516
3 "LAYING" "GravityAccelerationYTimeMean" 0.837032099677419
3 "LAYING" "GravityAccelerationZTimeMean" 0.48870318516129
3 "LAYING" "BodyLinearAccelerationXTimeMean" 0.0769811125806452
3 "LAYING" "BodyLinearAccelerationYTimeMean" 0.0138041011306452
3 "LAYING" "BodyLinearAccelerationZTimeMean" -0.00435625874355645
3 "LAYING" "BodyGyroXTimeMean" -0.0208170540330645
3 "LAYING" "BodyGyroYTimeMean" -0.0718507159435484
3 "LAYING" "BodyGyroZTimeMean" 0.137999561112903
3 "LAYING" "BodyAngularVelocityXTimeMean" -0.10004449883871
3 "LAYING" "BodyAngularVelocityYTimeMean" -0.0389771765322581
3 "LAYING" "BodyAngularVelocityZTimeMean" -0.06873387
3 "LAYING" "BodyAccelerationMagnitudeTimeMean" -0.972791346129032
3 "LAYING" "GravityAccelerationMagnitudeTimeMean" -0.972791346129032
3 "LAYING" "BodyLinearAccelerationMagnitudeTimeMean" -0.979484593387097
3 "LAYING" "BodyGyroMagnitudeTimeMean" -0.951564751451613
3 "LAYING" "BodyAngularVelocityMagnitudeTimeMean" -0.98671362516129
3 "LAYING" "BodyAccelerationXFrequencyMean" -0.980665609032258
3 "LAYING" "BodyAccelerationYFrequencyMean" -0.961169982903226
3 "LAYING" "BodyAccelerationZFrequencyMean" -0.968332141612903
3 "LAYING" "BodyLinearAccelerationXFrequencyMean" -0.980513202258064
3 "LAYING" "BodyLinearAccelerationYFrequencyMean" -0.968752113709677
3 "LAYING" "BodyLinearAccelerationZFrequencyMean" -0.979122344354839
3 "LAYING" "BodyGyroXFrequencyMean" -0.970167262903226
3 "LAYING" "BodyGyroYFrequencyMean" -0.978099682258065
3 "LAYING" "BodyGyroZFrequencyMean" -0.962341960806452
3 "LAYING" "BodyAccelerationMagnitudeFrequencyMean" -0.96552427516129
3 "LAYING" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.975949597903226
3 "LAYING" "BodyBodyGyroMagnitudeFrequencyMean" -0.96458672483871
3 "LAYING" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.984278251290323
3 "LAYING" "BodyAccelerationXTimeStdDev" -0.982776639193548
3 "LAYING" "BodyAccelerationYTimeStdDev" -0.962057544516129
3 "LAYING" "BodyAccelerationZTimeStdDev" -0.96369103483871
3 "LAYING" "GravityAccelerationXTimeStdDev" -0.982512193064516
3 "LAYING" "GravityAccelerationYTimeStdDev" -0.981202749677419
3 "LAYING" "GravityAccelerationZTimeStdDev" -0.964807543870968
3 "LAYING" "BodyLinearAccelerationXTimeStdDev" -0.98087931483871
3 "LAYING" "BodyLinearAccelerationYTimeStdDev" -0.968710724677419
3 "LAYING" "BodyLinearAccelerationZTimeStdDev" -0.982093162903226
3 "LAYING" "BodyGyroXTimeStdDev" -0.974545752096774
3 "LAYING" "BodyGyroYTimeStdDev" -0.977272653709677
3 "LAYING" "BodyGyroZTimeStdDev" -0.963505609032258
3 "LAYING" "BodyAngularVelocityXTimeStdDev" -0.980328645
3 "LAYING" "BodyAngularVelocityYTimeStdDev" -0.986762741935484
3 "LAYING" "BodyAngularVelocityZTimeStdDev" -0.983338279516129
3 "LAYING" "BodyAccelerationMagnitudeTimeStdDev" -0.964218176451613
3 "LAYING" "GravityAccelerationMagnitudeTimeStdDev" -0.964218176451613
3 "LAYING" "BodyLinearAccelerationMagnitudeTimeStdDev" -0.976121297903226
3 "LAYING" "BodyGyroMagnitudeTimeStdDev" -0.954275110967742
3 "LAYING" "BodyAngularVelocityMagnitudeTimeStdDev" -0.983139255645161
3 "LAYING" "BodyAccelerationXFrequencyStdDev" -0.983691129032258
3 "LAYING" "BodyAccelerationYFrequencyStdDev" -0.964094604193548
3 "LAYING" "BodyAccelerationZFrequencyStdDev" -0.96327908016129
3 "LAYING" "BodyLinearAccelerationXFrequencyStdDev" -0.983122615967742
3 "LAYING" "BodyLinearAccelerationYFrequencyStdDev" -0.971044012741936
3 "LAYING" "BodyLinearAccelerationZFrequencyStdDev" -0.983711904677419
3 "LAYING" "BodyGyroXFrequencyStdDev" -0.975986433709677
3 "LAYING" "BodyGyroYFrequencyStdDev" -0.977032495483871
3 "LAYING" "BodyGyroZFrequencyStdDev" -0.967256854193548
3 "LAYING" "BodyAccelerationMagnitudeFrequencyStdDev" -0.968350217419355
3 "LAYING" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" -0.975305377903226
3 "LAYING" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.955441855806452
3 "LAYING" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.982568158064516
3 "SITTING" "BodyAccelerationXTimeMean" 0.257197599134615
3 "SITTING" "BodyAccelerationYTimeMean" -0.00350299841730769
3 "SITTING" "BodyAccelerationZTimeMean" -0.0983579203269231
3 "SITTING" "GravityAccelerationXTimeMean" 0.901098984615385
3 "SITTING" "GravityAccelerationYTimeMean" 0.127303379245962
3 "SITTING" "GravityAccelerationZTimeMean" 0.139020582461538
3 "SITTING" "BodyLinearAccelerationXTimeMean" 0.0726098418653846
3 "SITTING" "BodyLinearAccelerationYTimeMean" 0.00272529134230769
3 "SITTING" "BodyLinearAccelerationZTimeMean" -0.00423348373557692
3 "SITTING" "BodyGyroXTimeMean" -0.0385365204807692
3 "SITTING" "BodyGyroYTimeMean" -0.07524100275
3 "SITTING" "BodyGyroZTimeMean" 0.0940113975530769
3 "SITTING" "BodyAngularVelocityXTimeMean" -0.103605889057692
3 "SITTING" "BodyAngularVelocityYTimeMean" -0.0360909881807692
3 "SITTING" "BodyAngularVelocityZTimeMean" -0.0590079966686538
3 "SITTING" "BodyAccelerationMagnitudeTimeMean" -0.895383350192308
3 "SITTING" "GravityAccelerationMagnitudeTimeMean" -0.895383350192308
3 "SITTING" "BodyLinearAccelerationMagnitudeTimeMean" -0.969080752884615
3 "SITTING" "BodyGyroMagnitudeTimeMean" -0.919354372307692
3 "SITTING" "BodyAngularVelocityMagnitudeTimeMean" -0.977998051923077
3 "SITTING" "BodyAccelerationXFrequencyMean" -0.970154440961538
3 "SITTING" "BodyAccelerationYFrequencyMean" -0.891907751346154
3 "SITTING" "BodyAccelerationZFrequencyMean" -0.917987925384615
3 "SITTING" "BodyLinearAccelerationXFrequencyMean" -0.974950363461538
3 "SITTING" "BodyLinearAccelerationYFrequencyMean" -0.954170151346154
3 "SITTING" "BodyLinearAccelerationZFrequencyMean" -0.970845669423077
3 "SITTING" "BodyGyroXFrequencyMean" -0.957550637692308
3 "SITTING" "BodyGyroYFrequencyMean" -0.95617355
3 "SITTING" "BodyGyroZFrequencyMean" -0.934967958846154
3 "SITTING" "BodyAccelerationMagnitudeFrequencyMean" -0.904185725576923
3 "SITTING" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.965888891730769
3 "SITTING" "BodyBodyGyroMagnitudeFrequencyMean" -0.946664943653846
3 "SITTING" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.977898105576923
3 "SITTING" "BodyAccelerationXTimeStdDev" -0.971010120961538
3 "SITTING" "BodyAccelerationYTimeStdDev" -0.856617812115385
3 "SITTING" "BodyAccelerationZTimeStdDev" -0.875110175384615
3 "SITTING" "GravityAccelerationXTimeStdDev" -0.957324457884615
3 "SITTING" "GravityAccelerationYTimeStdDev" -0.903923008269231
3 "SITTING" "GravityAccelerationZTimeStdDev" -0.897736318269231
3 "SITTING" "BodyLinearAccelerationXTimeStdDev" -0.974467390384615
3 "SITTING" "BodyLinearAccelerationYTimeStdDev" -0.953631390961538
3 "SITTING" "BodyLinearAccelerationZTimeStdDev" -0.974661565961538
3 "SITTING" "BodyGyroXTimeStdDev" -0.965434768461538
3 "SITTING" "BodyGyroYTimeStdDev" -0.944854571346154
3 "SITTING" "BodyGyroZTimeStdDev" -0.926413710384615
3 "SITTING" "BodyAngularVelocityXTimeStdDev" -0.972546905961538
3 "SITTING" "BodyAngularVelocityYTimeStdDev" -0.978635908653846
3 "SITTING" "BodyAngularVelocityZTimeStdDev" -0.973751670576923
3 "SITTING" "BodyAccelerationMagnitudeTimeStdDev" -0.8703017
3 "SITTING" "GravityAccelerationMagnitudeTimeStdDev" -0.8703017
3 "SITTING" "BodyLinearAccelerationMagnitudeTimeStdDev" -0.966550084230769
3 "SITTING" "BodyGyroMagnitudeTimeStdDev" -0.925518103807692
3 "SITTING" "BodyAngularVelocityMagnitudeTimeStdDev" -0.976772675961538
3 "SITTING" "BodyAccelerationXFrequencyStdDev" -0.971605878461538
3 "SITTING" "BodyAccelerationYFrequencyStdDev" -0.8496556575
3 "SITTING" "BodyAccelerationZFrequencyStdDev" -0.864322464038462
3 "SITTING" "BodyLinearAccelerationXFrequencyStdDev" -0.976283534807692
3 "SITTING" "BodyLinearAccelerationYFrequencyStdDev" -0.956461756730769
3 "SITTING" "BodyLinearAccelerationZFrequencyStdDev" -0.9771595725
3 "SITTING" "BodyGyroXFrequencyStdDev" -0.968013062884615
3 "SITTING" "BodyGyroYFrequencyStdDev" -0.939609988461538
3 "SITTING" "BodyGyroZFrequencyStdDev" -0.930633150769231
3 "SITTING" "BodyAccelerationMagnitudeFrequencyStdDev" -0.874626592115385
3 "SITTING" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" -0.966568852884615
3 "SITTING" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.925449629
3 "SITTING" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.976689802692308
3 "STANDING" "BodyAccelerationXTimeMean" 0.280046513278689
3 "STANDING" "BodyAccelerationYTimeMean" -0.0143376555065574
3 "STANDING" "BodyAccelerationZTimeMean" -0.101621722633148
3 "STANDING" "GravityAccelerationXTimeMean" 0.93503077852459
3 "STANDING" "GravityAccelerationYTimeMean" -0.301735130327869
3 "STANDING" "GravityAccelerationZTimeMean" 0.024763106752459
3 "STANDING" "BodyLinearAccelerationXTimeMean" 0.0750900622277049
3 "STANDING" "BodyLinearAccelerationYTimeMean" 0.00771663644590164
3 "STANDING" "BodyLinearAccelerationZTimeMean" -0.00807177934114754
3 "STANDING" "BodyGyroXTimeMean" -0.0246626070770492
3 "STANDING" "BodyGyroYTimeMean" -0.0585101918262295
3 "STANDING" "BodyGyroZTimeMean" 0.0665262054098361
3 "STANDING" "BodyAngularVelocityXTimeMean" -0.0994602620655738
3 "STANDING" "BodyAngularVelocityYTimeMean" -0.0472415819016393
3 "STANDING" "BodyAngularVelocityZTimeMean" -0.0416832156688525
3 "STANDING" "BodyAccelerationMagnitudeTimeMean" -0.925430819016393
3 "STANDING" "GravityAccelerationMagnitudeTimeMean" -0.925430819016393
3 "STANDING" "BodyLinearAccelerationMagnitudeTimeMean" -0.959303840327869
3 "STANDING" "BodyGyroMagnitudeTimeMean" -0.892089349344262
3 "STANDING" "BodyAngularVelocityMagnitudeTimeMean" -0.962339339672131
3 "STANDING" "BodyAccelerationXFrequencyMean" -0.960123409508197
3 "STANDING" "BodyAccelerationYFrequencyMean" -0.908075353770492
3 "STANDING" "BodyAccelerationZFrequencyMean" -0.939507735245902
3 "STANDING" "BodyLinearAccelerationXFrequencyMean" -0.957666856721311
3 "STANDING" "BodyLinearAccelerationYFrequencyMean" -0.943497973606557
3 "STANDING" "BodyLinearAccelerationZFrequencyMean" -0.969174903442623
3 "STANDING" "BodyGyroXFrequencyMean" -0.901282267540984
3 "STANDING" "BodyGyroYFrequencyMean" -0.937711157213115
3 "STANDING" "BodyGyroZFrequencyMean" -0.916172537704918
3 "STANDING" "BodyAccelerationMagnitudeFrequencyMean" -0.926968932295082
3 "STANDING" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.948627467704918
3 "STANDING" "BodyBodyGyroMagnitudeFrequencyMean" -0.913682362622951
3 "STANDING" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.960331717868852
3 "STANDING" "BodyAccelerationXTimeStdDev" -0.96674254295082
3 "STANDING" "BodyAccelerationYTimeStdDev" -0.893449307213115
3 "STANDING" "BodyAccelerationZTimeStdDev" -0.911419015081967
3 "STANDING" "GravityAccelerationXTimeStdDev" -0.982020428032787
3 "STANDING" "GravityAccelerationYTimeStdDev" -0.957425321803279
3 "STANDING" "GravityAccelerationZTimeStdDev" -0.928161577377049
3 "STANDING" "BodyLinearAccelerationXTimeStdDev" -0.957086489344262
3 "STANDING" "BodyLinearAccelerationYTimeStdDev" -0.941686785737705
3 "STANDING" "BodyLinearAccelerationZTimeStdDev" -0.973059634918033
3 "STANDING" "BodyGyroXTimeStdDev" -0.900462227540984
3 "STANDING" "BodyGyroYTimeStdDev" -0.927788618196721
3 "STANDING" "BodyGyroZTimeStdDev" -0.91236408147541
3 "STANDING" "BodyAngularVelocityXTimeStdDev" -0.940937642459016
3 "STANDING" "BodyAngularVelocityYTimeStdDev" -0.968433747868853
3 "STANDING" "BodyAngularVelocityZTimeStdDev" -0.958293011803279
3 "STANDING" "BodyAccelerationMagnitudeTimeStdDev" -0.915143303606557
3 "STANDING" "GravityAccelerationMagnitudeTimeStdDev" -0.915143303606557
3 "STANDING" "BodyLinearAccelerationMagnitudeTimeStdDev" -0.948770043278689
3 "STANDING" "BodyGyroMagnitudeTimeStdDev" -0.88212522147541
3 "STANDING" "BodyAngularVelocityMagnitudeTimeStdDev" -0.957679766885246
3 "STANDING" "BodyAccelerationXFrequencyStdDev" -0.969931287377049
3 "STANDING" "BodyAccelerationYFrequencyStdDev" -0.89243434852459
3 "STANDING" "BodyAccelerationZFrequencyStdDev" -0.904801254590164
3 "STANDING" "BodyLinearAccelerationXFrequencyStdDev" -0.960570921803279
3 "STANDING" "BodyLinearAccelerationYFrequencyStdDev" -0.943948547213115
3 "STANDING" "BodyLinearAccelerationZFrequencyStdDev" -0.975595949508197
3 "STANDING" "BodyGyroXFrequencyStdDev" -0.901985672459016
3 "STANDING" "BodyGyroYFrequencyStdDev" -0.923125941147541
3 "STANDING" "BodyGyroZFrequencyStdDev" -0.919743846065574
3 "STANDING" "BodyAccelerationMagnitudeFrequencyStdDev" -0.921836076557377
3 "STANDING" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" -0.94820681442623
3 "STANDING" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.883439718032787
3 "STANDING" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.957121510491803
3 "WALKING" "BodyAccelerationXTimeMean" 0.275567462068966
3 "WALKING" "BodyAccelerationYTimeMean" -0.0171767844203448
3 "WALKING" "BodyAccelerationZTimeMean" -0.112674859827586
3 "WALKING" "GravityAccelerationXTimeMean" 0.936506743275862
3 "WALKING" "GravityAccelerationYTimeMean" -0.261986357931034
3 "WALKING" "GravityAccelerationZTimeMean" -0.138107866258621
3 "WALKING" "BodyLinearAccelerationXTimeMean" 0.0814745882660345
3 "WALKING" "BodyLinearAccelerationYTimeMean" 0.0100591485
3 "WALKING" "BodyLinearAccelerationZTimeMean" -0.00562264594827586
3 "WALKING" "BodyGyroXTimeMean" -0.0256405192517241
3 "WALKING" "BodyGyroYTimeMean" -0.0779150937413793
3 "WALKING" "BodyGyroZTimeMean" 0.0813485942827586
3 "WALKING" "BodyAngularVelocityXTimeMean" -0.0952398165017241
3 "WALKING" "BodyAngularVelocityYTimeMean" -0.0387874651724138
3 "WALKING" "BodyAngularVelocityZTimeMean" -0.0503616100815517
3 "WALKING" "BodyAccelerationMagnitudeTimeMean" -0.254690333275862
3 "WALKING" "GravityAccelerationMagnitudeTimeMean" -0.254690333275862
3 "WALKING" "BodyLinearAccelerationMagnitudeTimeMean" -0.280009317413793
3 "WALKING" "BodyGyroMagnitudeTimeMean" -0.466411754137931
3 "WALKING" "BodyAngularVelocityMagnitudeTimeMean" -0.566135217931034
3 "WALKING" "BodyAccelerationXFrequencyMean" -0.316614011689655
3 "WALKING" "BodyAccelerationYFrequencyMean" -0.0813024353275862
3 "WALKING" "BodyAccelerationZFrequencyMean" -0.412374074482759
3 "WALKING" "BodyLinearAccelerationXFrequencyMean" -0.304694442551724
3 "WALKING" "BodyLinearAccelerationYFrequencyMean" -0.140508590224138
3 "WALKING" "BodyLinearAccelerationZFrequencyMean" -0.514137255344828
3 "WALKING" "BodyGyroXFrequencyMean" -0.437845763793103
3 "WALKING" "BodyGyroYFrequencyMean" -0.561526265344828
3 "WALKING" "BodyGyroZFrequencyMean" -0.418126217413793
3 "WALKING" "BodyAccelerationMagnitudeFrequencyMean" -0.290031535172414
3 "WALKING" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.186764516965517
3 "WALKING" "BodyBodyGyroMagnitudeFrequencyMean" -0.569755772241379
3 "WALKING" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.607751646034483
3 "WALKING" "BodyAccelerationXTimeStdDev" -0.360356726034483
3 "WALKING" "BodyAccelerationYTimeStdDev" -0.0699140652103448
3 "WALKING" "BodyAccelerationZTimeStdDev" -0.387411994310345
3 "WALKING" "GravityAccelerationXTimeStdDev" -0.97777159137931
3 "WALKING" "GravityAccelerationYTimeStdDev" -0.962355639482759
3 "WALKING" "GravityAccelerationZTimeStdDev" -0.952091795
